epoch_ms,alt_cm,roll_deg,pitch_deg,velocity_m/s,lat_dd,lon_dd,year,month,day,hour,min,sec,sog,cog,throttle_command,pitch_command,yaw_command,roll_command
21954,192.00,-1.817247,-1.589681,9082.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22005,192.00,-1.810254,-1.589673,11091.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22055,192.00,-1.810254,-1.589673,20041.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22106,192.00,-1.803262,-1.589665,10384.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22156,192.00,-1.803262,-1.589665,19239.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22205,192.00,-1.803262,-1.589665,7104.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22255,192.00,-1.803262,-1.589665,13996.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22306,192.00,-1.803262,-1.589665,19146.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22355,192.00,-1.803262,-1.589665,10446.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22407,192.00,-1.803262,-1.589665,12877.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22454,192.00,-1.803262,-1.589665,26270.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22504,192.00,-1.803262,-1.589665,20325.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22555,192.00,-1.803262,-1.589665,21360.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22605,192.00,-1.803262,-1.589665,17891.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22655,192.00,-1.803262,-1.589665,13180.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22705,192.00,-1.803262,-1.589665,14589.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22756,192.00,-1.803262,-1.589665,10524.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22805,192.00,-1.803262,-1.589665,13943.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22855,192.00,-1.803262,-1.589665,18027.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22905,192.00,-1.810254,-1.589673,9509.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
22954,192.00,-1.810254,-1.589673,13111.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23004,192.00,-1.810254,-1.589673,15510.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23055,192.00,-1.810254,-1.589673,12648.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23105,192.00,-1.810254,-1.589673,13233.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23155,192.00,-1.810254,-1.589673,13786.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23205,192.00,-1.810254,-1.589673,7304.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23255,192.00,-1.810254,-1.589673,10310.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23305,192.00,-1.810254,-1.589673,23573.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23355,192.00,-1.810254,-1.589673,11245.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23406,192.00,-1.810254,-1.589673,21800.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23454,192.00,-1.817247,-1.589681,9130.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23505,192.00,-1.817247,-1.589681,12422.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23555,192.00,-1.810254,-1.589673,11558.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23605,192.00,-1.803262,-1.589665,14071.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23654,192.00,-1.803262,-1.589665,14478.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23705,192.00,-1.803262,-1.589665,13198.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23754,192.00,-1.803262,-1.589665,13113.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23805,192.00,-1.803262,-1.589665,13902.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23855,192.00,-1.803262,-1.589665,14224.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23905,192.00,-1.803262,-1.589665,12885.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
23955,192.00,-1.803262,-1.589665,11249.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24005,192.00,-1.803262,-1.589665,14072.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24055,192.00,-1.803262,-1.589665,12993.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24205,192.00,-1.803262,-1.589665,11311.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24255,192.00,-1.803262,-1.589665,21144.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24305,192.00,-1.796269,-1.589657,15844.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24355,192.00,-1.796269,-1.589657,21962.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24405,192.00,-1.796269,-1.589657,17907.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24455,192.00,-1.796269,-1.589657,7344.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24505,192.00,-1.796269,-1.589657,14081.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24554,192.00,-1.796269,-1.589657,13266.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24605,192.00,-1.796269,-1.589657,12395.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24655,192.00,-1.796269,-1.589657,22879.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24704,192.00,-1.796269,-1.589657,14032.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24754,192.00,-1.796269,-1.589657,15209.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24805,192.00,-1.796269,-1.589657,16309.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24855,192.00,-1.796269,-1.589657,21827.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24906,192.00,-1.796269,-1.589657,12992.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
24955,192.00,-1.796269,-1.589657,18804.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25006,192.00,-1.803262,-1.589665,17379.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25056,192.00,-1.803262,-1.589665,8291.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25105,192.00,-1.803262,-1.589665,15776.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25154,192.00,-1.803262,-1.589665,15022.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25206,192.00,-1.803262,-1.589665,20285.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25256,192.00,-1.803262,-1.589665,13461.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25305,192.00,-1.803262,-1.589665,19241.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25356,192.00,-1.810254,-1.589673,11967.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25405,192.00,-1.810254,-1.589673,17010.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25455,192.00,-1.810254,-1.589673,21977.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25505,192.00,-1.810254,-1.589673,25041.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25555,192.00,-1.810254,-1.589673,16177.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25605,192.00,-1.810254,-1.589673,23350.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25655,192.00,-1.810254,-1.589673,19309.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25704,192.00,-1.810254,-1.589673,13159.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25755,192.00,-1.810254,-1.589673,13042.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25805,192.00,-1.810254,-1.589673,10556.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25855,192.00,-1.810254,-1.589673,18324.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25906,192.00,-1.810254,-1.589673,14853.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
25955,192.00,-1.810254,-1.589673,14784.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26006,192.00,-1.810254,-1.589673,18951.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26056,192.00,-1.810254,-1.589673,19489.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26105,192.00,-1.810254,-1.589673,10800.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26155,192.00,-1.810254,-1.589673,12147.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26207,192.00,-1.810254,-1.589673,9439.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26256,192.00,-1.810254,-1.589673,11963.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26305,192.00,-1.810254,-1.589673,19021.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26354,192.00,-1.810254,-1.589673,14106.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26406,192.00,-1.810254,-1.589673,11978.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26455,192.00,-1.810254,-1.589673,26056.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26504,192.00,-1.810254,-1.589673,18785.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26555,192.00,-1.810254,-1.589673,18927.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26604,192.00,-1.810254,-1.589673,12395.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26655,192.00,-1.796269,-1.589657,11246.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26705,192.00,-1.796269,-1.589657,12001.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26755,192.00,-1.796269,-1.589657,15806.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26805,192.00,-1.796269,-1.589657,15216.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26854,192.00,-1.796269,-1.589657,19302.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26904,192.00,-1.796269,-1.589657,11978.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
26955,192.00,-1.796269,-1.589657,22362.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27005,192.00,-1.796269,-1.589657,16283.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27055,192.00,-1.796269,-1.589657,8235.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27105,192.00,-1.796269,-1.589657,14244.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27155,192.00,-1.796269,-1.589657,21095.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27205,192.00,-1.796269,-1.589657,13669.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27255,192.00,-1.796269,-1.589657,16102.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27305,192.00,-1.796269,-1.589657,10090.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27355,192.00,-1.796269,-1.589657,8813.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27405,192.00,-1.796269,-1.589657,11391.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27455,192.00,-1.796269,-1.589657,14076.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27505,192.00,-1.796269,-1.589657,8117.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27554,192.00,-1.796269,-1.589657,6463.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27604,192.00,-1.796269,-1.589657,23554.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27655,192.00,-1.789276,-1.589648,14427.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27805,192.00,-1.789276,-1.589648,20948.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27855,192.00,-1.789276,-1.589648,15171.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27904,192.00,-1.789276,-1.589648,15063.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
27956,192.00,-1.789276,-1.589648,17312.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28006,192.00,-1.789276,-1.589648,21457.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28056,192.00,-1.789276,-1.589648,20050.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28107,192.00,-1.789276,-1.589648,24069.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28157,192.00,-1.789276,-1.589648,20971.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28204,192.00,-1.789276,-1.589648,12364.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28255,192.00,-1.796269,-1.589657,7864.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28307,192.00,-1.789276,-1.589648,25993.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28357,192.00,-1.789276,-1.589648,23794.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28405,192.00,-1.789276,-1.589648,20258.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28455,192.00,-1.789276,-1.589648,11222.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28505,192.00,-1.789276,-1.589648,12967.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28554,192.00,-1.789276,-1.589648,14183.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28605,192.00,-1.789276,-1.589648,9655.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28655,192.00,-1.789276,-1.589648,14987.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28707,192.00,-1.789276,-1.589648,23983.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
28755,192.00,-1.789276,-1.589648,12352.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38705,192.00,-1.803262,-1.589665,13042.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38755,192.00,-1.803262,-1.589665,17072.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38804,192.00,-1.803262,-1.589665,15004.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38855,192.00,-1.803262,-1.589665,18378.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38905,192.00,-1.803262,-1.589665,18005.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
38954,192.00,-1.803262,-1.589665,14842.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39005,192.00,-1.803262,-1.589665,21393.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39056,192.00,-1.803262,-1.589665,13962.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39105,192.00,-1.803262,-1.589665,15467.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39155,192.00,-1.803262,-1.589665,18051.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39205,192.00,-1.810254,-1.589673,8357.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39255,192.00,-1.810254,-1.589673,18055.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39305,192.00,-1.803262,-1.589665,14994.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39355,192.00,-1.796269,-1.589657,20235.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39405,192.00,-1.796269,-1.589657,20894.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39455,192.00,-1.796269,-1.589657,12762.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39505,192.00,-1.796269,-1.589657,12188.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39556,192.00,-1.796269,-1.589657,22951.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
39606,192.00,-1.796269,-1.589657,16149.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
40956,192.00,-1.789276,-1.589648,17182.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41005,192.00,-1.789276,-1.589648,18056.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41055,192.00,-1.782283,-1.589640,13424.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41105,192.00,-1.782283,-1.589640,15895.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41155,192.00,-1.775291,-1.589632,13148.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41205,192.00,-1.775291,-1.589632,12096.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41255,192.00,-1.761305,-1.589616,14678.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41305,192.00,-1.754205,-1.589511,19227.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41355,192.00,-1.754205,-1.589511,8688.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41405,192.00,-1.747213,-1.589502,10466.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
41955,192.00,-1.733228,-1.589486,19837.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42006,192.00,-1.733228,-1.589486,15024.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42054,192.00,-1.733228,-1.589486,19792.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42105,192.00,-1.733228,-1.589486,19147.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42155,192.00,-1.733228,-1.589486,12029.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42206,192.00,-1.733228,-1.589486,13190.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42256,192.00,-1.726236,-1.589478,8874.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42305,192.00,-1.726236,-1.589478,20920.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42354,192.00,-1.726236,-1.589478,16253.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42406,192.00,-1.726236,-1.589478,15993.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42457,192.00,-1.726236,-1.589478,13020.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42655,192.00,-1.726236,-1.589478,8413.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42706,192.00,-1.719243,-1.589470,9453.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42755,192.00,-1.712251,-1.589462,14926.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42805,192.00,-1.712251,-1.589462,15359.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42856,192.00,-1.705258,-1.589454,8526.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42905,192.00,-1.705258,-1.589454,8942.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
42955,192.00,-1.698266,-1.589446,12562.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43006,192.00,-1.691273,-1.589438,14259.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43205,192.00,-1.691273,-1.589438,10911.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43255,192.00,-1.705258,-1.589454,10952.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43406,192.00,-1.705258,-1.589454,14190.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43455,192.00,-1.698266,-1.589446,12353.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43505,192.00,-1.684281,-1.589430,12234.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
43554,192.00,-1.684281,-1.589430,8916.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45657,192.00,-1.677288,-1.589422,13810.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45706,192.00,-1.677288,-1.589422,18050.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45756,192.00,-1.684281,-1.589430,8318.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45805,192.00,-1.691273,-1.589438,19173.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45855,192.00,-1.684281,-1.589430,23102.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
45905,192.00,-1.684281,-1.589430,8349.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
